state,year,race,offense,offenders
TX,2014,Asian,larceny,424
TX,2015,Asian,larceny,372
TX,2016,Asian,larceny,362
TX,2017,Asian,larceny,470
TX,2018,Asian,larceny,2205
TX,2010,Native Hawaiian,larceny,0
TX,2011,Native Hawaiian,larceny,0
TX,2012,Native Hawaiian,larceny,0
TX,2013,Native Hawaiian,larceny,0
TX,2014,Native Hawaiian,larceny,0
TX,2015,Native Hawaiian,larceny,0
TX,2016,Native Hawaiian,larceny,0
TX,2017,Native Hawaiian,larceny,0
TX,2018,Native Hawaiian,larceny,0
TX,2010,Black or African American,larceny,13531
TX,2011,Black or African American,larceny,13063
TX,2012,Black or African American,larceny,12795
TX,2013,Black or African American,larceny,13872
TX,2014,Black or African American,larceny,14164
TX,2015,Black or African American,larceny,13697
TX,2016,Black or African American,larceny,13516
TX,2017,Black or African American,larceny,18198
TX,2018,Black or African American,larceny,42428
TX,2010,American Indian or Alaska Native,larceny,42
TX,2011,American Indian or Alaska Native,larceny,28
TX,2012,American Indian or Alaska Native,larceny,44
TX,2013,American Indian or Alaska Native,larceny,29
TX,2014,American Indian or Alaska Native,larceny,34
TX,2015,American Indian or Alaska Native,larceny,30
TX,2016,American Indian or Alaska Native,larceny,40
TX,2017,American Indian or Alaska Native,larceny,59
TX,2018,American Indian or Alaska Native,larceny,109
TX,2010,White,larceny,31148
TX,2011,White,larceny,29075
TX,2012,White,larceny,27894
TX,2013,White,larceny,27432
TX,2014,White,larceny,27875
TX,2015,White,larceny,26844
TX,2016,White,larceny,25570
TX,2017,White,larceny,31254
TX,2018,White,larceny,55824
TX,2010,Unknown,larceny,22858
TX,2011,Unknown,larceny,21763
TX,2012,Unknown,larceny,18817
TX,2013,Unknown,larceny,18765
TX,2014,Unknown,larceny,18934
TX,2015,Unknown,larceny,17853
TX,2016,Unknown,larceny,18647
TX,2017,Unknown,larceny,28793
TX,2018,Unknown,larceny,72260
TX,2010,Asian,motor-vehicle-theft,20
TX,2011,Asian,motor-vehicle-theft,27
TX,2012,Asian,motor-vehicle-theft,20
TX,2013,Asian,motor-vehicle-theft,29
TX,2014,Asian,motor-vehicle-theft,21
TX,2015,Asian,motor-vehicle-theft,15
TX,2016,Asian,motor-vehicle-theft,23
TX,2017,Asian,motor-vehicle-theft,29
TX,2018,Asian,motor-vehicle-theft,182
TX,2010,Native Hawaiian,motor-vehicle-theft,0
TX,2011,Native Hawaiian,motor-vehicle-theft,0
TX,2012,Native Hawaiian,motor-vehicle-theft,0
TX,2013,Native Hawaiian,motor-vehicle-theft,0
TX,2014,Native Hawaiian,motor-vehicle-theft,0
TX,2015,Native Hawaiian,motor-vehicle-theft,0
TX,2016,Native Hawaiian,motor-vehicle-theft,0
TX,2017,Native Hawaiian,motor-vehicle-theft,0
TX,2018,Native Hawaiian,motor-vehicle-theft,0
TX,2010,Black or African American,motor-vehicle-theft,925
TX,2011,Black or African American,motor-vehicle-theft,905
TX,2012,Black or African American,motor-vehicle-theft,740
TX,2013,Black or African American,motor-vehicle-theft,776
TX,2014,Black or African American,motor-vehicle-theft,798
TX,2015,Black or African American,motor-vehicle-theft,926
TX,2016,Black or African American,motor-vehicle-theft,1208
TX,2017,Black or African American,motor-vehicle-theft,1647
TX,2018,Black or African American,motor-vehicle-theft,5089
TX,2010,American Indian or Alaska Native,motor-vehicle-theft,4
TX,2011,American Indian or Alaska Native,motor-vehicle-theft,5
TX,2012,American Indian or Alaska Native,motor-vehicle-theft,2
TX,2013,American Indian or Alaska Native,motor-vehicle-theft,3
TX,2014,American Indian or Alaska Native,motor-vehicle-theft,2
TX,2015,American Indian or Alaska Native,motor-vehicle-theft,4
TX,2016,American Indian or Alaska Native,motor-vehicle-theft,7
TX,2017,American Indian or Alaska Native,motor-vehicle-theft,3
TX,2018,American Indian or Alaska Native,motor-vehicle-theft,14
TX,2010,White,motor-vehicle-theft,2313
TX,2011,White,motor-vehicle-theft,2031
TX,2012,White,motor-vehicle-theft,2149
TX,2013,White,motor-vehicle-theft,2257
TX,2014,White,motor-vehicle-theft,2593
TX,2015,White,motor-vehicle-theft,2531
TX,2016,White,motor-vehicle-theft,2806
TX,2017,White,motor-vehicle-theft,3788
TX,2018,White,motor-vehicle-theft,8420
TX,2010,Unknown,motor-vehicle-theft,2480
TX,2011,Unknown,motor-vehicle-theft,2357
TX,2012,Unknown,motor-vehicle-theft,2123
TX,2013,Unknown,motor-vehicle-theft,1955
TX,2014,Unknown,motor-vehicle-theft,1929
TX,2015,Unknown,motor-vehicle-theft,1847
TX,2016,Unknown,motor-vehicle-theft,1925
TX,2017,Unknown,motor-vehicle-theft,3760
TX,2018,Unknown,motor-vehicle-theft,14915
TX,2010,Asian,homicide,5
TX,2011,Asian,homicide,6
TX,2012,Asian,homicide,2
TX,2013,Asian,homicide,3
TX,2014,Asian,homicide,2
TX,2015,Asian,homicide,1
TX,2016,Asian,homicide,5
TX,2017,Asian,homicide,3
TX,2018,Asian,homicide,7
TX,2010,Native Hawaiian,homicide,0
TX,2011,Native Hawaiian,homicide,0
TX,2012,Native Hawaiian,homicide,0
TX,2013,Native Hawaiian,homicide,0
TX,2014,Native Hawaiian,homicide,0
TX,2015,Native Hawaiian,homicide,0
TX,2016,Native Hawaiian,homicide,0
TX,2017,Native Hawaiian,homicide,0
TX,2018,Native Hawaiian,homicide,0
TX,2010,Black or African American,homicide,81
TX,2011,Black or African American,homicide,96
TX,2012,Black or African American,homicide,49
TX,2013,Black or African American,homicide,81
TX,2014,Black or African American,homicide,42
TX,2015,Black or African American,homicide,88
TX,2016,Black or African American,homicide,70
TX,2017,Black or African American,homicide,115
TX,2018,Black or African American,homicide,400
TX,2010,American Indian or Alaska Native,homicide,0
TX,2011,American Indian or Alaska Native,homicide,0
TX,2012,American Indian or Alaska Native,homicide,0
TX,2013,American Indian or Alaska Native,homicide,1
TX,2014,American Indian or Alaska Native,homicide,0
TX,2015,American Indian or Alaska Native,homicide,0
TX,2016,American Indian or Alaska Native,homicide,1
TX,2017,American Indian or Alaska Native,homicide,0
TX,2018,American Indian or Alaska Native,homicide,0
TX,2010,White,homicide,75
TX,2011,White,homicide,69
TX,2012,White,homicide,74
TX,2013,White,homicide,64
TX,2014,White,homicide,102
TX,2015,White,homicide,86
TX,2016,White,homicide,92
TX,2017,White,homicide,144
TX,2018,White,homicide,266
TX,2010,Unknown,homicide,12
TX,2011,Unknown,homicide,15
TX,2012,Unknown,homicide,5
TX,2013,Unknown,homicide,1
TX,2014,Unknown,homicide,5
TX,2015,Unknown,homicide,7
TX,2016,Unknown,homicide,12
TX,2017,Unknown,homicide,23
TX,2018,Unknown,homicide,101
TX,2010,Asian,rape,30
TX,2011,Asian,rape,12
TX,2012,Asian,rape,14
TX,2013,Asian,rape,21
TX,2014,Asian,rape,20
TX,2015,Asian,rape,19
TX,2016,Asian,rape,23
TX,2017,Asian,rape,27
TX,2018,Asian,rape,61
TX,2010,Native Hawaiian,rape,0
TX,2011,Native Hawaiian,rape,0
TX,2012,Native Hawaiian,rape,0
TX,2013,Native Hawaiian,rape,0
TX,2014,Native Hawaiian,rape,0
TX,2015,Native Hawaiian,rape,0
TX,2016,Native Hawaiian,rape,0
TX,2017,Native Hawaiian,rape,0
TX,2018,Native Hawaiian,rape,0
TX,2010,Black or African American,rape,549
TX,2011,Black or African American,rape,574
TX,2012,Black or African American,rape,568
TX,2013,Black or African American,rape,544
TX,2014,Black or African American,rape,525
TX,2015,Black or African American,rape,543
TX,2016,Black or African American,rape,604
TX,2017,Black or African American,rape,878
TX,2018,Black or African American,rape,1816
TX,2010,American Indian or Alaska Native,rape,2
TX,2011,American Indian or Alaska Native,rape,2
TX,2012,American Indian or Alaska Native,rape,4
TX,2013,American Indian or Alaska Native,rape,2
TX,2014,American Indian or Alaska Native,rape,4
TX,2015,American Indian or Alaska Native,rape,0
TX,2016,American Indian or Alaska Native,rape,2
TX,2017,American Indian or Alaska Native,rape,5
TX,2018,American Indian or Alaska Native,rape,9
TX,2010,White,rape,1371
TX,2011,White,rape,1260
TX,2012,White,rape,1273
TX,2013,White,rape,1186
TX,2014,White,rape,1219
TX,2015,White,rape,1252
TX,2016,White,rape,1340
TX,2017,White,rape,1968
TX,2018,White,rape,3567
TX,2010,Unknown,rape,102
TX,2011,Unknown,rape,103
TX,2012,Unknown,rape,116
TX,2013,Unknown,rape,128
TX,2014,Unknown,rape,79
TX,2015,Unknown,rape,104
TX,2016,Unknown,rape,118
TX,2017,Unknown,rape,266
TX,2018,Unknown,rape,369
TX,2010,Asian,robbery,26
TX,2011,Asian,robbery,18
TX,2012,Asian,robbery,14
TX,2013,Asian,robbery,10
TX,2014,Asian,robbery,13
TX,2015,Asian,robbery,16
TX,2016,Asian,robbery,12
TX,2017,Asian,robbery,19
TX,2018,Asian,robbery,113
TX,2010,Native Hawaiian,robbery,0
TX,2011,Native Hawaiian,robbery,0
TX,2012,Native Hawaiian,robbery,0
TX,2013,Native Hawaiian,robbery,0
TX,2014,Native Hawaiian,robbery,0
TX,2015,Native Hawaiian,robbery,0
TX,2016,Native Hawaiian,robbery,0
TX,2017,Native Hawaiian,robbery,0
TX,2018,Native Hawaiian,robbery,0
TX,2010,Black or African American,robbery,2925
TX,2011,Black or African American,robbery,2566
TX,2012,Black or African American,robbery,2410
TX,2013,Black or African American,robbery,2339
TX,2014,Black or African American,robbery,2270
TX,2015,Black or African American,robbery,2055
TX,2016,Black or African American,robbery,2437
TX,2017,Black or African American,robbery,3659
TX,2018,Black or African American,robbery,15728
TX,2010,American Indian or Alaska Native,robbery,0
TX,2011,American Indian or Alaska Native,robbery,2
TX,2012,American Indian or Alaska Native,robbery,0
TX,2013,American Indian or Alaska Native,robbery,3
TX,2014,American Indian or Alaska Native,robbery,0
TX,2015,American Indian or Alaska Native,robbery,0
TX,2016,American Indian or Alaska Native,robbery,0
TX,2017,American Indian or Alaska Native,robbery,2
TX,2018,American Indian or Alaska Native,robbery,7
TX,2010,White,robbery,1711
TX,2011,White,robbery,1464
TX,2012,White,robbery,1409
TX,2013,White,robbery,1296
TX,2014,White,robbery,1223
TX,2015,White,robbery,1202
TX,2016,White,robbery,1294
TX,2017,White,robbery,1691
TX,2018,White,robbery,6693
TX,2010,Unknown,robbery,256
TX,2011,Unknown,robbery,277
TX,2012,Unknown,robbery,252
TX,2013,Unknown,robbery,268
TX,2014,Unknown,robbery,249
TX,2015,Unknown,robbery,268
TX,2016,Unknown,robbery,334
TX,2017,Unknown,robbery,485
TX,2018,Unknown,robbery,1680
TX,2010,Asian,arson,0
TX,2011,Asian,arson,2
TX,2012,Asian,arson,0
TX,2013,Asian,arson,2
TX,2014,Asian,arson,1
TX,2015,Asian,arson,1
TX,2016,Asian,arson,3
TX,2017,Asian,arson,7
TX,2018,Asian,arson,12
TX,2010,Native Hawaiian,arson,0
TX,2011,Native Hawaiian,arson,0
TX,2012,Native Hawaiian,arson,0
TX,2013,Native Hawaiian,arson,0
TX,2014,Native Hawaiian,arson,0
TX,2015,Native Hawaiian,arson,0
TX,2016,Native Hawaiian,arson,0
TX,2017,Native Hawaiian,arson,0
TX,2018,Native Hawaiian,arson,0
TX,2010,Black or African American,arson,59
TX,2011,Black or African American,arson,61
TX,2012,Black or African American,arson,41
TX,2013,Black or African American,arson,66
TX,2014,Black or African American,arson,48
TX,2015,Black or African American,arson,41
TX,2016,Black or African American,arson,63
TX,2017,Black or African American,arson,96
TX,2018,Black or African American,arson,142
TX,2010,American Indian or Alaska Native,arson,0
TX,2011,American Indian or Alaska Native,arson,0
TX,2012,American Indian or Alaska Native,arson,2
TX,2013,American Indian or Alaska Native,arson,0
TX,2014,American Indian or Alaska Native,arson,0
TX,2015,American Indian or Alaska Native,arson,0
TX,2016,American Indian or Alaska Native,arson,0
TX,2017,American Indian or Alaska Native,arson,0
TX,2018,American Indian or Alaska Native,arson,0
TX,2010,White,arson,191
TX,2011,White,arson,125
TX,2012,White,arson,152
TX,2013,White,arson,170
TX,2014,White,arson,173
TX,2015,White,arson,118
TX,2016,White,arson,116
TX,2017,White,arson,219
TX,2018,White,arson,281
TX,2010,Unknown,arson,121
TX,2011,Unknown,arson,109
TX,2012,Unknown,arson,97
TX,2013,Unknown,arson,123
TX,2014,Unknown,arson,112
TX,2015,Unknown,arson,89
TX,2016,Unknown,arson,129
TX,2017,Unknown,arson,122
TX,2018,Unknown,arson,207
TX,2010,Asian,violent-crime,121
TX,2011,Asian,violent-crime,106
TX,2012,Asian,violent-crime,119
TX,2013,Asian,violent-crime,97
TX,2014,Asian,violent-crime,109
TX,2015,Asian,violent-crime,91
TX,2016,Asian,violent-crime,106
TX,2017,Asian,violent-crime,171
TX,2018,Asian,violent-crime,540
TX,2010,Native Hawaiian,violent-crime,0
TX,2011,Native Hawaiian,violent-crime,0
TX,2012,Native Hawaiian,violent-crime,0
TX,2013,Native Hawaiian,violent-crime,0
TX,2014,Native Hawaiian,violent-crime,0
TX,2015,Native Hawaiian,violent-crime,0
TX,2016,Native Hawaiian,violent-crime,0
TX,2017,Native Hawaiian,violent-crime,0
TX,2018,Native Hawaiian,violent-crime,0
TX,2010,Black or African American,violent-crime,6379
TX,2011,Black or African American,violent-crime,6146
TX,2012,Black or African American,violent-crime,5863
TX,2013,Black or African American,violent-crime,5444
TX,2014,Black or African American,violent-crime,5363
TX,2015,Black or African American,violent-crime,5195
TX,2016,Black or African American,violent-crime,6029
TX,2017,Black or African American,violent-crime,8786
TX,2018,Black or African American,violent-crime,31316
TX,2010,American Indian or Alaska Native,violent-crime,8
TX,2011,American Indian or Alaska Native,violent-crime,7
TX,2012,American Indian or Alaska Native,violent-crime,17
TX,2013,American Indian or Alaska Native,violent-crime,10
TX,2014,American Indian or Alaska Native,violent-crime,9
TX,2015,American Indian or Alaska Native,violent-crime,11
TX,2016,American Indian or Alaska Native,violent-crime,17
TX,2017,American Indian or Alaska Native,violent-crime,20
TX,2018,American Indian or Alaska Native,violent-crime,55
TX,2010,White,violent-crime,8241
TX,2011,White,violent-crime,7405
TX,2012,White,violent-crime,7051
TX,2013,White,violent-crime,6456
TX,2014,White,violent-crime,6394
TX,2015,White,violent-crime,6523
TX,2016,White,violent-crime,6803
TX,2017,White,violent-crime,9964
TX,2018,White,violent-crime,24510
TX,2010,Unknown,violent-crime,719
TX,2011,Unknown,violent-crime,744
TX,2012,Unknown,violent-crime,704
TX,2013,Unknown,violent-crime,706
TX,2014,Unknown,violent-crime,619
TX,2015,Unknown,violent-crime,661
TX,2016,Unknown,violent-crime,808
TX,2017,Unknown,violent-crime,1370
TX,2018,Unknown,violent-crime,3790
TX,2010,Asian,property-crime,617
TX,2011,Asian,property-crime,590
TX,2012,Asian,property-crime,547
TX,2013,Asian,property-crime,422
TX,2014,Asian,property-crime,485
TX,2015,Asian,property-crime,426
TX,2016,Asian,property-crime,424
TX,2017,Asian,property-crime,568
TX,2018,Asian,property-crime,2835
TX,2010,Native Hawaiian,property-crime,0
TX,2011,Native Hawaiian,property-crime,0
TX,2012,Native Hawaiian,property-crime,0
TX,2013,Native Hawaiian,property-crime,0
TX,2014,Native Hawaiian,property-crime,0
TX,2015,Native Hawaiian,property-crime,0
TX,2016,Native Hawaiian,property-crime,0
TX,2017,Native Hawaiian,property-crime,0
TX,2018,Native Hawaiian,property-crime,0
TX,2010,Black or African American,property-crime,18850
TX,2011,Black or African American,property-crime,18491
TX,2012,Black or African American,property-crime,17244
TX,2013,Black or African American,property-crime,18141
TX,2014,Black or African American,property-crime,18318
TX,2015,Black or African American,property-crime,17460
TX,2016,Black or African American,property-crime,17692
TX,2017,Black or African American,property-crime,23246
TX,2018,Black or African American,property-crime,56129
TX,2010,American Indian or Alaska Native,property-crime,49
TX,2011,American Indian or Alaska Native,property-crime,42
TX,2012,American Indian or Alaska Native,property-crime,57
TX,2013,American Indian or Alaska Native,property-crime,46
TX,2014,American Indian or Alaska Native,property-crime,46
TX,2015,American Indian or Alaska Native,property-crime,38
TX,2016,American Indian or Alaska Native,property-crime,53
TX,2017,American Indian or Alaska Native,property-crime,76
TX,2018,American Indian or Alaska Native,property-crime,136
TX,2010,White,property-crime,40928
TX,2011,White,property-crime,37898
TX,2012,White,property-crime,36430
TX,2013,White,property-crime,35225
TX,2014,White,property-crime,35406
TX,2015,White,property-crime,34249
TX,2016,White,property-crime,33254
TX,2017,White,property-crime,41453
TX,2018,White,property-crime,76127
TX,2010,Unknown,property-crime,35609
TX,2011,Unknown,property-crime,34665
TX,2012,Unknown,property-crime,29610
TX,2013,Unknown,property-crime,29103
TX,2014,Unknown,property-crime,28322
TX,2015,Unknown,property-crime,25973
TX,2016,Unknown,property-crime,26469
TX,2017,Unknown,property-crime,40728
TX,2018,Unknown,property-crime,107984
UT,2010,Asian,aggravated-assault,150
UT,2011,Asian,aggravated-assault,145
UT,2012,Asian,aggravated-assault,132
UT,2013,Asian,aggravated-assault,114
UT,2014,Asian,aggravated-assault,127
UT,2015,Asian,aggravated-assault,128
UT,2016,Asian,aggravated-assault,126
UT,2017,Asian,aggravated-assault,134
UT,2018,Asian,aggravated-assault,156
UT,2010,Native Hawaiian,aggravated-assault,0
UT,2011,Native Hawaiian,aggravated-assault,0
UT,2012,Native Hawaiian,aggravated-assault,0
UT,2013,Native Hawaiian,aggravated-assault,0
UT,2014,Native Hawaiian,aggravated-assault,0
UT,2015,Native Hawaiian,aggravated-assault,0
UT,2016,Native Hawaiian,aggravated-assault,0
UT,2017,Native Hawaiian,aggravated-assault,0
UT,2018,Native Hawaiian,aggravated-assault,0
UT,2010,Black or African American,aggravated-assault,295
UT,2011,Black or African American,aggravated-assault,265
UT,2012,Black or African American,aggravated-assault,265
UT,2013,Black or African American,aggravated-assault,297
